video_id,query_id,query_text,automatic_anchor,mode,time,detector_score,crop_score,x0,y0,x1,y1,mask_area,sam_x0,sam_y0,sam_x1,sam_y1,masked_crop_score,expected_color,color_score,track_id,center_x_norm,center_y_norm,width,height,area,dx,dy,speed,delta_area,track_stability
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,3.5,0.3492565155029297,0.08924902975559235,642.396728515625,497.24810791015625,781.493408203125,554.0096435546875,4512,643.0,499.0,781.0,553.0,0.08908027410507202,gray,0.6425088652482269,2.0,0.5562070846557617,0.7300401051839193,139.0966796875,56.76153564453125,7895.341142117977,0.0012183904647827815,0.08215554555257165,0.16432915919416552,2673.7926657218486,0.9239089475849791
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,4.0,0.59766685962677,0.17701075971126556,834.14990234375,377.21820068359375,900.4867553710938,420.1288146972656,1844,836.0,381.0,900.0,420.0,0.1739550530910492,white,0.17462039045553146,1.0,0.6775924444198609,0.5537132051255967,66.33685302734375,42.910614013671875,2846.5550951380283,0.010288786888122625,-0.006049156188964844,0.023870603362939592,-55.99906894378364,0.9817370508542159
video_01,q005,a train is stationary,a train,presence,4.0,0.0,,,,,,0,,,,,,,,,,,,,,,,,,
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,4.0,0.3499884307384491,0.13276538252830505,670.5811767578125,441.07843017578125,774.510498046875,488.5755615234375,3349,672.0,443.0,774.0,488.0,0.12655510008335114,gray,0.7178262167811287,2.0,0.5644889354705811,0.6455930497911241,103.9293212890625,47.49713134765625,4936.3446241393685,0.008281850814819358,-0.08444705539279518,0.1697043808206817,-2958.9965179786086,0.9133789483210664
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,4.5,0.6280653476715088,0.17895784974098206,848.6974487304688,375.3846435546875,916.6365966796875,416.04693603515625,1769,851.0,378.0,916.0,415.0,0.1737283170223236,white,0.17976257772752968,1.0,0.6895836114883422,0.5496052636040581,67.93914794921875,40.66229248046875,2762.5615047849715,0.011991167068481356,-0.004107941521538594,0.02535060324399501,-83.99359035305679,0.9810149500219565
video_01,q005,a train is stationary,a train,presence,4.5,0.0,,,,,,0,,,,,,,,,,,,,,,,,,
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,4.5,0.37452366948127747,0.09292766451835632,642.5740966796875,496.38067626953125,781.1905517578125,554.1446533203125,4552,643.0,499.0,781.0,553.0,0.09151968359947205,gray,0.6434534270650264,2.0,0.5561580657958984,0.7295314788818359,138.616455078125,57.76397705078125,8007.037729993463,-0.008330869674682662,0.08393842909071181,0.16870166884477464,3070.693105854094,0.9057404427709479
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,5.0,0.7395840287208557,0.17740130424499512,864.9664306640625,374.0334777832031,938.9334106445312,412.0816345214844,1811,867.0,376.0,937.0,411.0,0.17231567203998566,white,0.19271120927664273,1.0,0.7046483755111694,0.5459132724338107,73.96697998046875,38.04815673828125,2814.3072477541864,0.015064764022827193,-0.003691991170247433,0.031021148519334584,51.745742969214916,0.9798932504921762
video_01,q005,a train is stationary,a train,presence,5.0,0.0,,,,,,0,,,,,,,,,,,,,,,,,,
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,5.0,0.3684662878513336,0.08658739924430847,642.5265502929688,496.80364990234375,781.3839721679688,554.1422119140625,4585,643.0,499.0,780.0,553.0,0.09222884476184845,gray,0.6416575790621593,2.0,0.5562150478363037,0.7298235151502821,138.857421875,57.33856201171875,7961.884894967079,5.698204040527344e-05,0.00029203626844620523,0.0005950870020987931,-45.1528350263834,0.9152715275190298
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,5.5,0.8182199597358704,0.17881837487220764,884.1627197265625,370.82647705078125,962.8475952148438,408.5680236816406,1820,886.0,373.0,960.0,407.0,0.16570815443992615,white,0.19285714285714287,1.0,0.7214884042739869,0.5412461810641819,78.68487548828125,37.741546630859375,2969.6888973843306,0.016840028762817427,-0.00466709136962884,0.034949581432971825,155.38164963014424,0.97863524962515
video_01,q005,a train is stationary,a train,presence,5.5,0.0,,,,,,0,,,,,,,,,,,,,,,,,,
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,5.5,0.3921051323413849,0.09208966791629791,641.9051513671875,496.0679626464844,781.05078125,554.1034545898438,4602,643.0,498.0,780.0,553.0,0.09191222488880157,gray,0.6481964363320295,2.0,0.5558421611785889,0.7292857064141167,139.1456298828125,58.035491943359375,8075.38508201763,-0.00037288665771484375,-0.0005378087361653794,0.0013088662211204775,113.50018705055118,0.9229812363502465
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,6.0,0.8019254207611084,0.17894884943962097,906.2703857421875,368.5306396484375,985.910400390625,406.3822937011719,1855,908.0,371.0,983.0,406.0,0.17545951902866364,white,0.1876010781671159,1.0,0.7391331195831299,0.5381339814927842,79.6400146484375,37.851654052734375,3014.5062832273543,0.017644715309143022,-0.0031121995713976336,0.03583416049039875,44.81738584302366,0.9775189374803457
video_01,q005,a train is stationary,a train,presence,6.0,0.33823999762535095,0.025415651500225067,587.2357788085938,460.10992431640625,686.66845703125,511.34112548828125,3405,589.0,462.0,687.0,511.0,0.01866980642080307,,,2.0,0.49761884212493895,0.6746187845865885,99.43267822265625,51.231201171875,5094.055541083217,,,,,
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,6.0,0.41768714785575867,0.08915604650974274,641.12060546875,495.6054382324219,780.6930541992188,554.2686767578125,4633,643.0,498.0,780.0,553.0,0.09052683413028717,gray,0.6470969134470106,2.0,0.5553959608078003,0.7290792465209961,139.57244873046875,58.663238525390625,8187.771851448342,-0.0004462003707885742,-0.00020645989312062518,0.0009833014967124602,112.38676943071187,0.9294120235860573
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,6.5,0.7774224877357483,0.1796773076057434,929.9803466796875,366.0533752441406,1007.0311279296875,404.52825927734375,1824,932.0,369.0,1004.0,404.0,0.17236116528511047,white,0.18969298245614036,1.0,0.7566451072692871,0.5351261350843641,77.05078125,38.474884033203125,2964.5198732614517,0.01751198768615725,-0.0030078464084201118,0.03553684582158461,-49.98640996590257,0.9765981648781329
video_01,q005,a train is stationary,a train,presence,6.5,0.30963292717933655,0.02186586521565914,592.6598510742188,458.3568115234375,686.9147338867188,509.7095031738281,3236,594.0,461.0,687.0,509.0,0.024031862616539,,,2.0,0.4998338222503662,0.6722682740953233,94.2548828125,51.352691650390625,4840.241933614016,0.002214980125427257,-0.002350510491265223,0.006459423047172442,-253.8136074692011,0.9935820333147503
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,6.5,0.4082027077674866,0.08808968961238861,641.9617309570312,495.9830322265625,781.100830078125,554.2129516601562,4635,643.0,498.0,780.0,553.0,0.09004253149032593,gray,0.6433656957928803,2.0,0.555883812904358,0.7293027665879991,139.13909912109375,58.22991943359375,8102.058531884104,0.0004878520965576616,0.00022352006700299132,0.001073239746689858,-85.71331956423819,0.9348333163150007
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,7.0,0.7483314275741577,0.17873786389827728,949.9111328125,364.1033630371094,1022.5769653320312,402.01837158203125,1753,951.0,367.0,1021.0,402.0,0.17058812081813812,white,0.1791215059897319,1.0,0.7705031633377075,0.5320289823744032,72.66583251953125,37.915008544921875,2755.125660901889,0.013858056068420388,-0.0030971527099609153,0.028399864288711055,-209.39421235956252,0.9762959719702192
video_01,q005,a train is stationary,a train,presence,7.0,0.29424554109573364,0.02652014046907425,599.29638671875,456.774658203125,686.1626586914062,507.1243896484375,2999,600.0,460.0,685.0,506.0,0.02271244302392006,,,2.0,0.5021324396133423,0.6693743387858073,86.86627197265625,50.3497314453125,4373.693465478718,0.0022986173629760964,-0.0028939353095159825,0.007391482491906086,-466.5484681352973,0.9931221792532
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,7.0,0.4177115857601166,0.08744832873344421,642.2838745117188,496.2688903808594,780.9467163085938,554.3222045898438,4616,643.0,498.0,780.0,553.0,0.09053441882133484,gray,0.6657279029462738,2.0,0.5559494495391846,0.7295771492852106,138.662841796875,58.053314208984375,8049.837523944676,6.563663482661575e-05,0.0002743826972114727,0.0005642482870524472,-52.22100793942809,0.9395047656764683
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,7.5,0.7431226968765259,0.17353278398513794,967.4739990234375,361.8678894042969,1037.0877685546875,398.7876892089844,1662,969.0,364.0,1034.0,399.0,0.17081715166568756,white,0.17448856799037304,1.0,0.7830319404602051,0.5282330407036675,69.61376953125,36.9197998046875,2570.1264347434044,0.012528777122497559,-0.003795941670735714,0.026182393271268846,-184.99922615848482,0.9761750735296391
video_01,q005,a train is stationary,a train,presence,7.5,0.3040401339530945,0.031441580504179,604.3294677734375,454.58447265625,685.6348876953125,505.13446044921875,2796,606.0,458.0,683.0,504.0,0.027002647519111633,,,2.0,0.5038923263549805,0.6664714813232422,81.305419921875,50.54998779296875,4109.9879845529795,0.0017598867416381836,-0.0029028574625651338,0.006789339523507114,-263.7054809257388,0.9931669303895678
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,7.5,0.46119359135627747,0.09073609113693237,642.5306396484375,495.5528259277344,780.093505859375,552.8241577148438,4606,643.0,498.0,780.0,553.0,0.09030138701200485,gray,0.6602257924446374,2.0,0.5557125568389892,0.7280395719740126,137.5628662109375,57.271331787109375,7878.408552352339,-0.0002368927001953347,-0.0015375773111979685,0.003111438342192634,-171.4289715923369,0.9433842327413516
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,8.0,0.7457512021064758,0.17350974678993225,980.5152587890625,360.38653564453125,1045.568359375,396.6983337402344,1553,982.0,363.0,1043.0,397.0,0.16705216467380524,white,0.1648422408242112,1.0,0.7914389133453369,0.5257533815171983,65.0531005859375,36.311798095703125,2362.195053976029,0.008406972885131814,-0.0024796591864691964,0.01753007732696951,-207.93138076737523,0.9765847814825668
video_01,q005,a train is stationary,a train,presence,8.0,0.32822203636169434,0.0208100788295269,608.2435302734375,453.28985595703125,681.7586669921875,502.9838562011719,2661,609.0,456.0,682.0,503.0,0.02764607034623623,,,2.0,0.5039071083068848,0.66407896677653,73.51513671875,49.694000244140625,3653.261222049594,1.4781951904296875e-05,-0.0023925145467121878,0.0047851204216117806,-456.72676250338554,0.9936838065109327
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,8.0,0.439088374376297,0.08751951158046722,642.1368408203125,496.2869873046875,780.9857177734375,554.4859619140625,4640,643.0,498.0,780.0,553.0,0.08948143571615219,gray,0.6491379310344828,2.0,0.5559072494506836,0.7297034369574653,138.848876953125,58.198974609375,8080.8622643351555,0.00019469261169435814,0.001663864983452723,0.0033504339397806373,202.45371198281646,0.9467581645607607
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,8.5,0.7364433407783508,0.17220759391784668,987.8248291015625,358.8338317871094,1051.3214111328125,395.5464782714844,1507,990.0,361.0,1049.0,395.0,0.17329931259155273,white,0.1619110816191108,1.0,0.7965415000915528,0.5238752153184679,63.49658203125,36.712646484375,2331.127569079399,0.005102586746215887,-0.00187816619873038,0.010874539028889704,-31.06748489663005,0.9773203765650302
video_01,q005,a train is stationary,a train,presence,8.5,0.42559272050857544,0.029662400484085083,608.6384887695312,451.77728271484375,681.86962890625,503.093994140625,2611,610.0,456.0,681.0,502.0,0.02272634208202362,,,2.0,0.504104733467102,0.6631050533718533,73.23114013671875,51.31671142578125,3757.981285776943,0.00019762516021726295,-0.000973913404676674,0.001987524111813298,104.72006372734904,0.9945473168410854
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,8.5,0.4321606457233429,0.09087878465652466,642.1219482421875,496.7294921875,780.9703979492188,554.5283203125,4682,643.0,498.0,780.0,553.0,0.09438210725784302,gray,0.6358393848782572,2.0,0.5558954477310181,0.7300401475694445,138.84844970703125,57.798828125,8025.277680039406,-1.1801719665527344e-05,0.00033671061197915186,0.0006738347477132317,-55.584584295749664,0.9498811289336871
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,9.0,0.5208151340484619,0.1698126494884491,992.9425048828125,358.3033752441406,1055.091796875,395.39312744140625,1469,995.0,361.0,1052.0,394.0,0.17071619629859924,white,0.16541865214431586,1.0,0.8000133991241455,0.5234003490871854,62.1492919921875,37.089752197265625,2305.1018392257392,0.003471899032592707,-0.0004748662312825669,0.007008446569713058,-26.02572985365987,0.9781806389296873
video_01,q005,a train is stationary,a train,presence,9.0,0.4345456659793854,0.023191198706626892,609.0504150390625,451.8984069824219,681.403076171875,503.0333251953125,2572,611.0,456.0,680.0,502.0,0.022659851238131523,,,2.0,0.5040833950042725,0.6631470362345377,72.3526611328125,51.134918212890625,3699.7474095113575,-2.1338462829589844e-05,4.1982862684419864e-05,9.418897504716019e-05,-58.23387626558542,0.9954364087486764
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,9.0,0.4430810809135437,0.09439261257648468,642.1953125,495.4277038574219,779.89306640625,552.6743774414062,4693,643.0,498.0,780.0,553.0,0.09417405724525452,gray,0.6407415299382059,2.0,0.5555032730102539,0.7278486675686306,137.69775390625,57.246673583984375,7882.738371118903,-0.00039217472076413795,-0.002191480000813817,0.0044525882834923584,-142.53930892050266,0.9524521582029356
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,9.5,0.5473978519439697,0.17086133360862732,994.373291015625,357.6927795410156,1055.7347412109375,394.69439697265625,1446,997.0,361.0,1053.0,394.0,0.16624131798744202,white,0.16459197786998617,1.0,0.800823450088501,0.5224910948011611,61.3614501953125,37.001617431640625,2270.472905177623,0.000810050964355491,-0.0009092542860242858,0.0024355089172547035,-34.62893404811621,0.9791823421256228
video_01,q005,a train is stationary,a train,presence,9.5,0.459509015083313,0.021978678181767464,609.4922485351562,451.8324890136719,681.3825073242188,502.71258544921875,2562,611.0,455.0,680.0,502.0,0.02325238473713398,,,2.0,0.5042479515075684,0.662878523932563,71.8902587890625,50.880096435546875,3657.7832999639213,0.00016455650329594285,-0.00026851230197477705,0.0006298498204771721,-41.96410954743624,0.9959965309899028
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,9.5,0.45024314522743225,0.09217329323291779,642.2317504882812,495.38238525390625,779.9635009765625,552.7304077148438,4674,643.0,498.0,780.0,553.0,0.0953422412276268,gray,0.6416345742404792,2.0,0.5555450201034546,0.7278561062282987,137.73175048828125,57.3480224609375,7898.643520586193,4.17470932007058e-05,7.438659668013159e-06,8.480927893491235e-05,15.905149467289448,0.9549704718404637
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,10.0,0.5440216660499573,0.1681852787733078,994.6176147460938,357.6587219238281,1055.5999755859375,394.869140625,1438,997.0,360.0,1053.0,394.0,0.1679147481918335,white,0.16828929068150209,1.0,0.8008662462234497,0.5225887934366862,60.98236083984375,37.210418701171875,2269.1791802365333,4.279613494873047e-05,9.769863552511193e-05,0.00021332165900366152,-1.2937249410897493,0.980192370428148
video_01,q005,a train is stationary,a train,presence,10.0,0.45398542284965515,0.019615966826677322,610.050537109375,451.61431884765625,681.1093139648438,502.5295104980469,2540,612.0,455.0,680.0,502.0,0.02807949110865593,,,2.0,0.5043593168258667,0.6625998814900717,71.05877685546875,50.915191650390625,3617.971242038533,0.00011136531829825103,-0.000278642442491317,0.0006001461317952408,-39.81205792538822,0.9964207229285763
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,10.0,0.438568651676178,0.08975213766098022,642.5686645507812,496.6687316894531,780.8261108398438,554.5119018554688,4647,643.0,498.0,780.0,553.0,0.09565308690071106,gray,0.6442866365397031,2.0,0.5560135841369629,0.7299865510728624,138.2574462890625,57.843170166015625,7997.248992417008,0.00046856403350825637,0.002130444844563706,0.0043627273530330085,98.60547183081508,0.9570287511760294
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,10.5,0.5231471061706543,0.1678934395313263,994.5550537109375,357.62091064453125,1055.498779296875,394.9237365722656,1438,997.0,360.0,1053.0,394.0,0.15950939059257507,white,0.16550764951321278,1.0,0.8008022785186768,0.522600449456109,60.9437255859375,37.302825927734375,2273.373186919838,-6.396770477290481e-05,1.1656019422767727e-05,0.00013004199387424737,4.194006683304906,0.981111819996376
video_01,q005,a train is stationary,a train,presence,10.5,0.41784554719924927,0.02997296117246151,610.6046752929688,451.20599365234375,680.4139404296875,502.5255432128906,2500,612.0,455.0,679.0,502.0,0.029901698231697083,,,2.0,0.5043041467666626,0.6623135672675239,69.80926513671875,51.319549560546875,3582.580041969195,-5.517005920407936e-05,-0.00028631422254776773,0.0005831623083352157,-35.39120006933808,0.9967527747313619
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,10.5,0.44841668009757996,0.08904249221086502,642.6305541992188,495.9181213378906,779.625,552.8711547851562,4616,643.0,498.0,780.0,553.0,0.09441211819648743,gray,0.6436308492201039,2.0,0.5555685758590698,0.7283258861965604,136.99444580078125,56.953033447265625,7802.249253781512,-0.0004450082778930664,-0.0016606648763020093,0.0034385114214011392,-194.9997386354953,0.9589312945755991
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,11.0,0.5724010467529297,0.17110878229141235,994.4700927734375,357.6915588378906,1055.4820556640625,394.970947265625,1450,997.0,360.0,1053.0,394.0,0.13847385346889496,white,0.16482758620689655,1.0,0.8007625579833985,0.5226822959052192,61.011962890625,37.279388427734375,2274.4886633381248,-3.972053527834252e-05,8.184644911024552e-05,0.00018195122593435927,1.115476418286562,0.9819469062763894
video_01,q005,a train is stationary,a train,presence,11.0,0.39377522468566895,0.02748352661728859,611.4629516601562,450.7816467285156,679.28662109375,501.8916931152344,2454,613.0,454.0,678.0,501.0,0.024395745247602463,,,2.0,0.5041990518569947,0.6615787082248263,67.82366943359375,51.11004638671875,3466.470890868455,-0.00010509490966792434,-0.0007348590426975443,0.001484672021252452,-116.10915110073984,0.9969289693964909
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,11.0,0.43616145849227905,0.0901629626750946,642.4102172851562,495.8162841796875,779.6300659179688,552.8355712890625,4624,643.0,498.0,780.0,553.0,0.09187157452106476,gray,0.6442474048442907,2.0,0.5554844856262207,0.728230455186632,137.2198486328125,57.019287109375,7824.1779462993145,-8.40902328491655e-05,-9.543100992837061e-05,0.0002543874597268949,21.92869251780212,0.9607991230864401
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,11.5,0.46888700127601624,0.17183400690555573,994.460205078125,357.9146423339844,1055.6248779296875,394.8848876953125,1429,997.0,361.0,1053.0,394.0,0.16830028593540192,white,0.17144856543037088,1.0,0.8008144855499267,0.5227774514092339,61.1646728515625,36.970245361328125,2261.272962767631,5.1927566528275904e-05,9.515550401473227e-05,0.00021680444746218882,-13.215700570493937,0.9827091554540328
video_01,q005,a train is stationary,a train,presence,11.5,0.4677381217479706,0.028654608875513077,612.200439453125,450.0192565917969,678.3580322265625,501.09771728515625,2385,614.0,453.0,676.0,501.0,0.028483964502811432,,,2.0,0.5041244029998779,0.6604978985256619,66.1575927734375,51.078460693359375,3379.2280020453036,-7.464885711672142e-05,-0.0010808096991644645,0.002166769076460907,-87.24288882315159,0.9970115324418591
video_01,q006,a gray car is stationary behind a lamppost,a gray car,presence,11.5,0.4273848831653595,0.08967512100934982,642.2518920898438,495.6852722167969,779.5306396484375,552.7023315429688,4630,643.0,498.0,780.0,553.0,0.09263888001441956,gray,0.6444924406047516,2.0,0.5553838014602661,0.7280469470553927,137.27874755859375,57.017059326171875,7827.230493770912,-0.00010068416595454543,-0.0001835081312392406,0.0004186288834033352,3.0525474715977907,0.9624965583327154
video_01,q004,a white pickup truck is stationary,a white pickup truck,presence,12.0,0.6413137912750244,0.16939973831176758,994.3359375,357.7646179199219,1055.7684326171875,394.86004638671875,1429,997.0,361.0,1053.0,394.0,0.1713188886642456,white,0.16724982505248426,1.0,0.8008220195770264,0.5226560168796115,61.4324951171875,37.095428466796875,2278.864728156477,7.5340270996315795e-06,-0.00012143452962243284,0.0002433360355472202,17.591765388846397,0.9834078550979222
