video_id,query_id,query_text,time,detector_score,crop_score,detector_z,crop_z,fused_score,x0,y0,x1,y1,mask_area,sam_x0,sam_y0,sam_x1,sam_y1,masked_crop_score,expected_color,color_score,track_id,center_x_norm,center_y_norm,width,height,area,dx,dy,speed,delta_area,track_stability
video_01,q001,a man with a red backpack,14.5,0.28725990653038025,0.1227603554725647,1.6195824146270752,1.72672438621521,1.6865462064743042,857.2701416015625,533.0872802734375,872.40576171875,552.0136108398438,254,858.0,533.0,874.0,553.0,0.08681003004312515,red,0.5905511975288391,1.0,0.6756546497344971,0.7535422854953342,15.1356201171875,18.92633056640625,286.46174966543913,0.0075317144393920454,-0.007145648532443594,0.020764105118762997,-32.83728074282408,0.9681817744533191
video_01,q001,a man with a red backpack,15.0,0.28402334451675415,0.09770004451274872,1.5944199562072754,0.8600616455078125,1.1354460716247559,866.30908203125,531.5482788085938,880.8029174804688,548.3494262695312,233,867.0,531.0,883.0,549.0,0.056646429002285004,red,0.6523604989051819,1.0,0.6824656248092651,0.7499289618598091,14.49383544921875,16.8011474609375,243.51306665688753,0.006810975074768022,-0.003613323635525134,0.015420180175880675,-42.9486830085516,0.9691445733040638
video_01,q001,a man with a red backpack,15.5,0.26503488421440125,0.07693656533956528,1.4467960596084595,0.1419965773820877,0.6312963962554932,875.278564453125,523.5709838867188,894.03466796875,545.3942260742188,274,877.0,524.0,893.0,545.0,0.06910482048988342,red,0.6167883276939392,1.0,0.6911379814147949,0.7423369513617621,18.756103515625,21.8232421875,409.31898951530457,0.008672356605529785,-0.007592010498046919,0.023051975403069535,165.80592285841703,0.9696032349478408
video_01,q001,a man with a red backpack,16.0,0.282880038022995,0.07865841686725616,1.58553147315979,0.20154350996017456,0.7205390334129333,885.368408203125,519.9046020507812,901.724609375,542.1085815429688,286,886.0,520.0,903.0,542.0,0.073438361287117,red,0.5559440851211548,1.0,0.6980832099914551,0.7375091552734375,16.356201171875,22.2039794921875,363.17275539040565,0.006945228576660245,-0.004827796088324621,0.0169167154084356,-46.14623412489891,0.9703179130601788
video_01,q001,a man with a red backpack,16.5,0.2892625331878662,0.10100937634706497,1.6351516246795654,0.97450852394104,1.2222496271133423,895.6353149414062,517.8068237304688,910.0902709960938,536.2218017578125,238,897.0,517.0,912.0,537.0,0.09183727949857712,red,0.6596638560295105,1.0,0.7053615570068359,0.7319643232557509,14.4549560546875,18.41497802734375,266.1876981332898,0.0072783470153807706,-0.0055448320176866295,0.01829967184193913,-96.98505725711584,0.9708968388227741
video_01,q001,a man with a red backpack,17.0,0.29181209206581116,0.09379831701517105,1.6549729108810425,0.7251278758049011,1.0738197565078735,906.0230712890625,515.5886840820312,918.6693115234375,531.1807861328125,287,907.0,512.0,922.0,536.0,0.07626719772815704,red,0.5121951103210449,1.0,0.7127704620361328,0.7269232432047527,12.646240234375,15.59210205078125,197.1814682930708,0.007408905029296919,-0.005041080050998237,0.017922540200955173,-69.00622984021902,0.9714381715204176
video_01,q001,a man with a red backpack,17.5,0.269427090883255,0.0650535598397255,1.4809428453445435,-0.268954336643219,0.3872571289539337,912.6494140625,508.1387939453125,931.389892578125,527.689208984375,258,913.0,509.0,930.0,528.0,0.06902746111154556,red,0.604651153087616,1.0,0.7203278541564941,0.7193250020345052,18.740478515625,19.5504150390625,366.3841330111027,0.007557392120361328,-0.007598241170247433,0.0214333799986976,169.20266471803188,0.9717800890320399
video_01,q001,a man with a red backpack,18.0,0.30411437153816223,0.0846489891409874,1.7506158351898193,0.40871596336364746,0.9119284152984619,916.007080078125,506.129150390625,933.2772827148438,525.6189575195312,256,917.0,506.0,934.0,525.0,0.0873245894908905,red,0.58203125,1.0,0.7223767042160034,0.7164917416042752,17.27020263671875,19.48980712890625,336.5929184667766,0.0020488500595092773,-0.0028332604302300224,0.006992896747945984,-29.791214544326067,0.9726861399607551
video_01,q001,a man with a red backpack,18.5,0.29419976472854614,0.10334120690822601,1.6735355854034424,1.0551503896713257,1.287044882774353,921.4833984375,500.3500061035156,940.378173828125,523.5413818359375,300,922.0,501.0,940.0,522.0,0.09505248069763184,red,0.5366666913032532,1.0,0.7272896766662598,0.7110356860690646,18.894775390625,23.191375732421875,438.1958354637027,0.004912972450256348,-0.005456055535210558,0.014684119353952368,101.60291699692607,0.973214547637419
video_01,q001,a man with a red backpack,19.0,0.2906399071216583,0.10721931606531143,1.6458598375320435,1.1892673969268799,1.3604896068572998,929.6934814453125,497.736572265625,946.060302734375,516.48828125,254,930.0,498.0,947.0,517.0,0.09577437490224838,red,0.5629921555519104,1.0,0.7327163219451904,0.7043228149414062,16.3668212890625,18.751708984375,306.9058698117733,0.005426645278930664,-0.006712871127658393,0.01726396452265703,-131.28996565192938,0.9736033624078356
video_01,q001,a man with a red backpack,19.5,0.2736959755420685,0.10944638401269913,1.5141308307647705,1.2662862539291382,1.3592280149459839,935.280517578125,492.55072021484375,954.4878540039062,514.4171142578125,399,936.0,488.0,953.0,522.0,0.06362883746623993,red,0.35338345170021057,1.0,0.738190770149231,0.699283218383789,19.20733642578125,21.86639404296875,419.9951868019998,0.005474448204040527,-0.00503959655761721,0.01488181663672413,113.08931699022651,0.9740494639829502
video_01,q001,a man with a red backpack,20.0,0.2987464368343353,0.10887154191732407,1.708883285522461,1.2464064359664917,1.4198353290557861,944.3051147460938,491.5476379394531,960.636474609375,509.3291015625,218,944.0,491.0,960.0,509.0,0.08458887040615082,red,0.5871559381484985,1.0,0.7441178083419799,0.6950532913208007,16.33135986328125,17.781463623046875,290.39548132382333,0.005927038192748979,-0.0042299270629883035,0.014563250282338203,-129.59970547817647,0.974474089619711
video_01,q001,a man with a red backpack,20.5,0.2773289382457733,0.09985093772411346,1.5423749685287476,0.9344461560249329,1.1624194383621216,952.7019653320312,488.3504943847656,967.936767578125,505.3290710449219,276,952.0,485.0,967.0,509.0,0.10755248367786407,red,0.4855072498321533,1.0,0.7502495050430298,0.6900552537706163,15.23480224609375,16.97857666015625,258.66525783762336,0.006131696701049849,-0.004998037550184464,0.01582126212243758,-31.730223486199975,0.9748260192333834
video_01,q001,a man with a red backpack,21.0,0.27312132716178894,0.08978769183158875,1.5096633434295654,0.5864281058311462,0.9326412677764893,960.1951904296875,485.0684814453125,976.1689453125,502.6033630371094,220,960.0,485.0,976.0,503.0,0.07055096328258514,red,0.4636363685131073,1.0,0.756392240524292,0.6858832253350152,15.9737548828125,17.534881591796875,280.09790044650435,0.006142735481262207,-0.0041720284356010495,0.014851130658669916,21.432642608880997,0.9751857185767985
video_01,q001,a man with a red backpack,21.5,0.32632753252983093,0.09497463703155518,1.9233099222183228,0.765808641910553,1.1998716592788696,965.6279907226562,484.6376647949219,978.8281860351562,499.6325378417969,192,967.0,484.0,981.0,501.0,0.09009215235710144,red,0.6510416865348816,1.0,0.7595531940460205,0.6835209740532769,13.2001953125,14.994873046875,197.93525290489197,0.0031609535217285156,-0.0023622512817382812,0.007892238791268814,-82.16264754161239,0.9757424734223908
video_01,q001,a man with a red backpack,22.0,0.30459150671958923,0.08757881820201874,1.754325270652771,0.510038435459137,0.9766459465026855,973.1669921875,479.56353759765625,987.3001098632812,496.4086608886719,208,974.0,479.0,989.0,498.0,0.08332058042287827,red,0.6875,1.0,0.7658074617385864,0.6777584711710612,14.13311767578125,16.845123291015625,238.07410973496735,0.0062542676925658736,-0.005762502882215692,0.017008504206756973,40.13885683007538,0.9759836864245446
video_01,q001,a man with a red backpack,22.5,0.31705787777900696,0.06978104263544083,1.8512438535690308,-0.1054634302854538,0.6283017992973328,979.2413940429688,477.1034851074219,994.9599609375,495.0031433105469,224,980.0,477.0,996.0,496.0,0.05840325355529785,red,0.5401785969734192,1.0,0.7711724042892456,0.6750740475124783,15.71856689453125,17.899658203125,281.35697485506535,0.005364942550659224,-0.0026844236585829018,0.011998123011643698,43.282865120097995,0.9763591679589786
video_01,q001,a man with a red backpack,23.0,0.2995361387729645,0.10531376302242279,1.7150228023529053,1.123367428779602,1.345238208770752,985.096923828125,471.1271057128906,1002.3983764648438,491.8606872558594,242,986.0,472.0,1002.0,491.0,0.08533703535795212,red,0.4876033067703247,1.0,0.7763653516769409,0.6687415228949652,17.30145263671875,20.73358154296875,358.7210790552199,0.005192947387695268,-0.006332524617513102,0.016378958526448568,77.36410420015454,0.9765855311845237
video_01,q001,a man with a red backpack,23.5,0.2769908905029297,0.1012701541185379,1.539746880531311,0.9835270047187805,1.19210946559906,991.416748046875,471.2425842285156,1002.0315551757812,487.9522705078125,173,992.0,471.0,1005.0,488.0,0.06851793825626373,red,0.6358381509780884,1.0,0.7786907434463501,0.6661075380113389,10.61480712890625,16.709686279296875,177.37009703926742,0.0023253917694092685,-0.002633984883626317,0.007027182436341982,-181.35098201595247,0.9770611825036521
video_01,q001,a man with a red backpack,24.0,0.31409531831741333,0.08338411897420883,1.8282116651535034,0.3649728298187256,0.9136873483657837,999.4586791992188,467.8936462402344,1014.3340454101562,484.87841796875,199,999.0,468.0,1015.0,485.0,0.10033770650625229,red,0.5125628113746643,1.0,0.7866377830505371,0.6616472668117948,14.8753662109375,16.984771728515625,252.65469947084785,0.007947039604186967,-0.004460271199544175,0.01822629503151964,75.28460243158042,0.9772044298434137
video_01,q001,a man with a red backpack,24.5,0.27441298961639404,0.0954199731349945,1.5197051763534546,0.7812097668647766,1.058145523071289,1006.6131591796875,462.5948486328125,1022.88134765625,481.1995849609375,231,1007.0,463.0,1023.0,482.0,0.06968244910240173,red,0.5281385183334351,1.0,0.792771291732788,0.6554128011067708,16.2681884765625,18.604736328125,302.66535714268684,0.006133508682250932,-0.0062344657050239505,0.0174915398272842,50.010657671839,0.977359253321445
video_01,q001,a man with a red backpack,25.0,0.2894518971443176,0.07282830774784088,1.636623740196228,-7.961818482726812e-05,0.6136841177940369,1014.1976318359375,460.99871826171875,1028.734375,479.0809326171875,320,1013.0,456.0,1028.0,486.0,0.07591903954744339,red,0.328125,1.0,0.798020315170288,0.6528330908881294,14.5367431640625,18.08221435546875,262.85650592297316,0.0052490234375,-0.002579710218641451,0.011697376092028065,-39.80885121971369,0.9776554091348295
video_01,q001,a man with a red backpack,25.5,0.2702401280403137,0.09684322774410248,1.4872636795043945,0.830430269241333,1.0767427682876587,1020.2902221679688,458.4066162109375,1033.177001953125,474.0516357421875,170,1021.0,458.0,1034.0,475.0,0.07873493432998657,red,0.6352941393852234,1.0,0.8021356344223023,0.6475404527452256,12.88677978515625,15.64501953125,201.6139214336872,0.004115319252014249,-0.005292638142903705,0.013408634689291567,-61.242584489285946,0.9778930774684085
video_01,q001,a man with a red backpack,26.0,0.2945001721382141,0.07894185185432434,1.6758711338043213,0.21134556829929352,0.7605426907539368,1026.212646484375,454.91937255859375,1041.081787109375,472.50360107421875,211,1027.0,455.0,1041.0,473.0,0.0800139531493187,red,0.48341232538223267,1.0,0.8075368881225586,0.6440437316894532,14.869140625,17.584228515625,261.46236658096313,0.005401253700256348,-0.003496721055772478,0.01286865955356897,59.848445147275925,0.9781319109326388
video_01,q001,a man with a red backpack,26.5,0.0,,-0.6136924028396606,,-0.6136924028396606,,,,,0,,,,,,red,,,,,,,,,,,,
video_01,q001,a man with a red backpack,27.0,0.2917032837867737,0.08225975930690765,1.6541270017623901,0.3260890245437622,0.8241032361984253,1039.9180908203125,448.79412841796875,1055.51953125,468.3158874511719,208,1041.0,450.0,1056.0,468.0,0.07659924030303955,red,0.5432692170143127,1.0,0.8185303211212158,0.636881955464681,15.6014404296875,19.521759033203125,304.5675606392324,0.010993432998657182,-0.007161776224772209,0.013120465227638734,43.10519405826926,0.9783528852212697
video_01,q001,a man with a red backpack,27.5,0.32492759823799133,0.10826262831687927,1.912426233291626,1.2253483533859253,1.4830026626586914,1047.8818359375,447.37353515625,1062.923095703125,463.7768859863281,188,1049.0,447.0,1063.0,465.0,0.05799765884876251,red,0.4893617033958435,1.0,0.8245331764221191,0.6327433480156792,15.041259765625,16.403350830078125,246.72706086188555,0.006002855300903276,-0.004138607449001741,0.014582502306602288,-57.84049977734685,0.9785290271663466
video_01,q001,a man with a red backpack,28.0,0.32858532667160034,0.10352595895528793,1.9408628940582275,1.061539649963379,1.3912858963012695,1056.34228515625,445.8747253417969,1068.8714599609375,461.5567626953125,166,1057.0,445.0,1069.0,462.0,0.08306169509887695,red,0.5843373537063599,1.0,0.8301616191864014,0.630160755581326,12.5291748046875,15.682037353515625,196.4829872958362,0.005628442764282315,-0.0025825924343532147,0.012385338369666033,-50.24407356604934,0.9787469512276006
video_01,q001,a man with a red backpack,28.5,0.276221364736557,0.10167717933654785,1.5337642431259155,0.9976032376289368,1.198663592338562,1065.228759765625,440.89031982421875,1079.7069091796875,458.89837646484375,191,1066.0,442.0,1080.0,460.0,0.06499666720628738,red,0.5026177763938904,1.0,0.8378654956817627,0.6248532613118489,14.4781494140625,18.008056640625,260.72333469986916,0.007703876495361306,-0.0053074942694770755,0.018710340293678508,64.24034740403295,0.9788138829819524
video_01,q001,a man with a red backpack,29.0,0.32419151067733765,0.08509625494480133,1.9067035913467407,0.42418378591537476,0.9801287651062012,1080.4716796875,438.2148132324219,1094.2943115234375,456.2643127441406,187,1082.0,438.0,1095.0,455.0,0.06583912670612335,red,0.4385026693344116,1.0,0.8495179653167725,0.6211660597059462,13.8226318359375,18.04949951171875,249.49158657342196,0.011652469635009766,-0.0036872016059027457,0.024443854383251133,-11.2317481264472,0.9787529363256537
video_01,q001,a man with a red backpack,29.5,0.2970113456249237,0.07776748389005661,1.6953940391540527,0.1707323044538498,0.742480456829071,1090.3818359375,441.9949035644531,1101.4619140625,454.1918029785156,117,1092.0,442.0,1103.0,455.0,0.014445715583860874,red,0.38461539149284363,1.0,0.85618896484375,0.6223518795437283,11.080078125,12.1968994140625,135.14259839057922,0.0066709995269774724,0.0011858198377820983,0.01355114805123333,-114.34898818284273,0.9789266161312409
video_01,q001,a man with a red backpack,30.0,0.2906416654586792,0.08465499430894852,1.6458735466003418,0.4089236259460449,0.8727798461914062,1098.8487548828125,434.4197998046875,1109.9532470703125,447.0367431640625,128,1099.0,434.0,1112.0,447.0,0.05012598633766174,red,0.6875,1.0,0.8628132820129395,0.6121225992838542,11.1044921875,12.616943359375,140.1047489643097,0.006624317169189542,-0.01022928025987413,0.02437373607743137,4.962150573730469,0.978867315602088
video_01,q001,a man with a red backpack,30.5,0.30992940068244934,0.09111800044775009,1.7958241701126099,0.6324343085289001,1.0687055587768555,1106.06787109375,431.8828125,1117.0843505859375,445.3836364746094,129,1106.0,432.0,1119.0,446.0,0.0393255241215229,red,0.7054263353347778,1.0,0.868418836593628,0.6092128117879232,11.0164794921875,13.500823974609375,148.7315504439175,0.005605554580688454,-0.00290978749593096,0.012631564499863582,8.62680147960782,0.9790499617211804
video_01,q001,a man with a red backpack,31.0,0.0,,-0.6136924028396606,,-0.6136924028396606,,,,,0,,,,,,red,,,,,,,,,,,,
video_01,q001,a man with a red backpack,31.5,0.2743876874446869,0.06730608642101288,1.5195084810256958,-0.1910550445318222,0.4504062831401825,1115.0914306640625,428.7300720214844,1124.4754638671875,440.9159851074219,124,1116.0,428.0,1127.0,442.0,0.07140068709850311,red,0.725806474685669,1.0,0.8748308181762695,0.6039208730061849,9.384033203125,12.1859130859375,114.35301300883293,0.006411981582641557,-0.005291938781738281,0.008313731044831808,-34.37853743508458,0.9793113252286539
video_01,q001,a man with a red backpack,32.0,0.2762400209903717,0.07442395389080048,1.5339093208312988,0.05510273948311806,0.6096552014350891,1114.640380859375,427.2337646484375,1125.787841796875,441.3936767578125,125,1117.0,427.0,1128.0,442.0,0.04614252224564552,red,0.6639999747276306,1.0,0.8751672744750977,0.6032135009765625,11.1474609375,14.159912109375,157.84706711769104,0.0003364562988281694,-0.000707372029622455,0.001566624434015175,43.49405410885811,0.9796942949607119
video_01,q001,a man with a red backpack,32.5,0.2847742438316345,0.09601330757141113,1.6002577543258667,0.8017290830612183,1.1011773347854614,1121.13916015625,423.32025146484375,1132.5721435546875,441.2014465332031,186,1122.0,424.0,1134.0,443.0,0.04913691058754921,red,0.5376344323158264,1.0,0.880355978012085,0.6003622902764214,11.4329833984375,17.881195068359375,204.43540636077523,0.005188703536987305,-0.002851210700141049,0.01184095382160464,46.58833924308419,0.9798648931647121
video_01,q001,a man with a red backpack,33.0,0.0,,-0.6136924028396606,,-0.6136924028396606,,,,,0,,,,,,red,,,,,,,,,,,,
video_01,q001,a man with a red backpack,33.5,0.2744152545928955,0.0829213559627533,1.519722819328308,0.34896907210350037,0.7880017161369324,1127.2586669921875,417.200927734375,1141.1314697265625,434.79071044921875,277,1128.0,414.0,1143.0,445.0,0.06926761567592621,red,0.3140794336795807,1.0,0.8860898971557617,0.5916608598497178,13.872802734375,17.58978271484375,244.0195857435465,0.005733919143676713,-0.008701430426703571,0.010420783090391288,39.584179382771254,0.9800556032861715
video_01,q001,a man with a red backpack,34.0,0.4761723279953003,0.1271388977766037,3.088263988494873,1.878147840499878,2.3319413661956787,1129.6697998046875,407.2828063964844,1150.810791015625,446.8564147949219,425,1133.0,411.0,1147.0,448.0,0.08027774840593338,red,0.2047058790922165,1.0,0.8908127307891845,0.5931522369384765,21.1409912109375,39.5736083984375,836.6253073364496,0.0047228336334228516,0.001491377088758683,0.009905425412341344,592.6057215929031,0.9802485714200826
video_01,q001,a man with a red backpack,34.5,0.305633008480072,0.08228705078363419,1.7624223232269287,0.32703283429145813,0.8653038740158081,1137.5,418.6666564941406,1147.9112548828125,430.3738708496094,102,1139.0,419.0,1150.0,431.0,0.04675733670592308,red,0.8529411554336548,1.0,0.8927387714385986,0.5896114773220487,10.4112548828125,11.70721435546875,121.88679262250662,0.0019260406494140403,-0.0035407596164278576,0.008061417057694411,-714.738514713943,0.9804677750820134
video_01,q001,a man with a red backpack,35.0,0.0,,-0.6136924028396606,,-0.6136924028396606,,,,,0,,,,,,red,,,,,,,,,,,,
video_01,q001,a man with a red backpack,35.5,0.0,,-0.6136924028396606,,-0.6136924028396606,,,,,0,,,,,,red,,,,,,,,,,,,
video_01,q001,a man with a red backpack,36.0,0.286615788936615,0.10725899040699005,1.614574670791626,1.1906393766403198,1.3496150970458984,1152.0570068359375,409.7705993652344,1163.2413330078125,427.8183898925781,173,1152.0,410.0,1165.0,428.0,0.06355638056993484,red,0.5491329431533813,1.0,0.9044134140014648,0.5816590203179254,11.184326171875,18.04779052734375,201.8523759394884,0.011674642562866211,-0.007952457004123281,0.009417214765715363,79.96558331698179,0.9806548068254448
